Num;name;categorie;sale_ok;purchase_ok;product_type;internal_ref;list_price;ean13;Christmaes_product;Print_two_face;predecoupe;Developpement;Relief;Paletissation;Pantone;schema d'impression;colis_ean;carton;palette;qty_to_invoice;farde;description;remarque;quality;procure_method;supply_method;standard_price;produce_delay;uom_po_id;description_purchase;state;weight;net_weight;Largeur;Longueur;Grammage;Recompute_grammage;Type_crochet;Print_step;F_pliage1;F_pliage2;sale_delay;produce_delay;uos_id;uos_coeff;sale_description;account_income;account_expense;taxes_id;supplier_taxes_id;code;partner_id;date_obsolete
26336;RLX GAUFRES 6M*1M18 ROUGE (MODULE);RU;1;0;product;RUFL163MO;;;0;0;0;;;;;;;25;27;1;;;;;make_to_order;produce;0.588;;RL;;obsolete;;0.3288;1.18;6.00;46.44;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26338;RLX GAUFRES 6M*1M18 VERT ANIS 376;RU;1;0;product;RUFL165;;;0;0;0;;;;;;;20;27;1;;;;;make_to_order;produce;0.66;;RL;;obsolete;;0.3232;1.18;6.00;45.65;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;13/12/2005
26340;RLX GAUFRES 6M*1M18 VERT ANIS 376;RU;1;0;product;RUFL165MO;;;0;0;0;;;;;;;25;27;1;;;;;make_to_order;produce;0.66;;RL;;obsolete;;0.3232;1.18;6.00;45.65;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26342;RLX DAMASSES 6M*1M18 ROUGE TRADITION (MOD);RU;1;0;product;RUFL166;;;0;0;0;;;;;;;30;27;1;;;;;make_to_order;produce;0.588;;RL;;obsolete;;0.3232;1.18;6.00;45.65;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26344;RLX GAUFRES 7M*1M18 CORAIL;RU;1;0;product;RUFL195;;;0;0;0;;;;;;;20;27;1;;;;;make_to_order;produce;0.66;;RL;;obsolete;;0.3771;1.18;7.00;45.65;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;13/12/2005
26346;RLX GAUFRES 40G 20M*1M18 ROUGE;RU;1;0;product;RUFM0012G;;;0;0;0;;G;;;;;9;24;1;;;;;make_to_order;produce;1.552;;RL;;obsolete;;0.9546;1.18;20.00;40.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;331128;C02610;23/04/2014
26348;RLX GAUFRES 6M*1M18 ROUGE;RU;1;0;product;RUFM0016;;;0;0;0;;;M;;;;25;21;1;;;;;make_to_order;produce;0.599;;RL;;obsolete;;0.3288;1.18;6.00;46.44;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26350;RLX GAUFRES 6M*1M18 VERT FONCE;RU;1;0;product;RUFM0076;;;0;0;0;;;M;;;;25;21;1;;;;;make_to_order;produce;0.599;;RL;;obsolete;;0.3286;1.18;6.00;46.41;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26352;RLX GAUFRES 6M*1M18 JAUNE VIF;RU;1;0;product;RUFM0086;;;0;0;0;;;M;;;;25;21;1;;;;;make_to_order;produce;0.599;;RL;;obsolete;;0.3214;1.19;6.00;45.02;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26354;RLX GAUFRES 6M*1M18 BLEU FONCE;RU;1;0;product;RUFM0116;;;0;0;0;;;M;;;;25;21;1;;;;;make_to_order;produce;0.633;;RL;;obsolete;;0.3289;1.18;6.00;46.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26356;RLX GAUFRES 6M*1M18 OR+VERNIS;RU;1;0;product;RUFM012;;;0;0;0;;;;;;;25;21;1;;;;;make_to_order;produce;0.727;;RL;;obsolete;;0.3282;1.19;6.00;45.96;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26358;RLX DAMASSES 6M*1M18 OR;RU;1;0;product;RUFM012D;;;0;0;0;;;;;;;30;24;1;;;;;make_to_order;produce;0.698;;RL;;obsolete;;0.3309;1.18;6.00;46.74;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26360;RLX GAUFRES 6M*1M18 ARGENT+VERNIS;RU;1;0;product;RUFM017;;;0;0;0;;;;;;;25;21;1;;;;;make_to_order;produce;0.727;;RL;;obsolete;;0.3282;1.19;6.00;45.96;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26362;RLX DAMASSES 6M*1M18 ORANGE;RU;1;0;product;RUFM0186;;;0;0;0;;D;;;;;16;36;1;;;;;make_to_order;produce;0.557;;RL;;sellable;;0.286;1.18;6.00;40.40;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
26364;RLX DAMASSES 6M*1M18 NOIR;RU;1;0;product;RUFM0196;;;0;0;0;;D;;;;;16;36;1;;;;;make_to_order;produce;0.557;;RL;;obsolete;;0.286;1.18;6.00;40.40;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;23/04/2014
26366;RLX GAUFRES 40G 20M*1M18 CHOCOLAT;RU;1;0;product;RUFM0322G;;;0;0;0;;G;;;;;9;24;1;;;;;make_to_order;produce;1.552;;RL;;obsolete;;0.9537;1.18;20;40.41;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;331124;C02610;25/04/2014
26368;RLX GAUFRES 40G 20M*1M18 AUBERGINE;RU;1;0;product;RUFM0332G;;;0;0;0;;G;;;;;9;24;1;;;;;make_to_order;produce;1.552;;RL;;obsolete;;0.9537;1.18;20.00;40.41;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;331126;C02610;25/04/2014
26370;RLX GAUFRES 40G 20M*1M18 GRIS;RU;1;0;product;RUFM0402G;;;0;0;0;;G;;;;;9;24;1;;;;;make_to_order;produce;1.552;;RL;;obsolete;;0.9282;1.18;20;39.33;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;331129;C02610;25/04/2014
26372;RLX DAM. 6M*1M35 CHOCOLAT-CREME-ANIS(*20);RU;1;0;product;RUFMCA2430;;;1;0;0;;D;M;;;5,41358E+12;20;24;1;;;6 RLX CHOCOLAT - 7 RLX CREME - 7 RLX ANIS;;make_to_order;produce;0.63;;RL;;obsolete;;0.3647;1.35;6.00;0.00;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;8/05/2013
26374;RLX DAM. 6M*1M35 CHOCOLAT-CREME-ANIS(*120);RU;1;0;product;RUFMCA2447;;;1;0;0;;D;M;;;5,41358E+12;120;4;1;;;40 RLX CHOCOLAT-40 RLX CREME-40 RLX ANIS;;make_to_order;produce;0.63;;RL;;obsolete;;0.2817;1.35;6.00;0.00;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;8/05/2013
26376;RLX DAMASSES 8M*1M18 OR+VERNIS(CORA);RU;1;0;product;RUFMCO012;;;0;0;0;;;;;;;25;24;1;;;;;make_to_order;produce;0.894;;RL;;obsolete;;0.4375;1.19;8.00;45.96;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26378;RLX DAMASSES 6M*1M18 ROUGE;RU;1;0;product;RUFMTR001;;;0;0;0;;;;;;;16;45;1;;;;;make_to_order;produce;0.592;;RL;;obsolete;;0.3288;1.18;6.00;46.44;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26380;RLX DAMASSES 6M*1M18 JAUNE;RU;1;0;product;RUFMTR008;;;0;0;0;;;;;;;16;45;1;;;;;make_to_order;produce;0.592;;RL;;obsolete;;0.3287;1.18;6.00;46.42;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26382;RLX DAMASSES 6M*1M18 BLEU FONCE;RU;1;0;product;RUFMTR011;;;0;0;0;;;;;;;16;45;1;;;;;make_to_order;produce;0.592;;RL;;obsolete;;0.3289;1.18;6.00;46.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26384;RLX DAMASSES 6M*1M18 VERT ANIS;RU;1;0;product;RUFMTR016;;;0;0;0;;;;;;;16;45;1;;;;;make_to_order;produce;0.592;;RL;;obsolete;;0.3165;1.18;6.00;44.71;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
26386;RLX DAMASSES 45G 6M*1M18 ROSE;RU;1;0;product;RUFRPA0026;;;0;0;0;;;;;;;30;30;1;;;GROSSISTE DE FRANCOM -> FR=FRANCOM PA=PADGET;;make_to_order;produce;0.499;;RL;;obsolete;;0.3211;1.18;6.00;45.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26388;RLX DAMASSES 45G 6M*1M18 BLEU CLAIR;RU;1;0;product;RUFRPA0046;;;0;0;0;;;;;;;30;30;1;;;GROSSISTE DE FRANCOM -> FR=FRANCOM PA=PADGET;;make_to_order;produce;0.50;;RL;;obsolete;;0.321;1.18;6.00;45.34;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26390;RLX DAMASSES 45G 6M*1M18 PARME (LILAS);RU;1;0;product;RUFRPA0056;;;0;0;0;;;;;;;30;30;1;;;GROSSISTE DE FRANCOM -> FR=FRANCOM PA=PADGET;;make_to_order;produce;0.499;;RL;;obsolete;;0.322;1.19;6.00;45.10;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26392;RLX DAMASSES 45G 6M*1M18 SAUMON;RU;1;0;product;RUFRPA0066;;;0;0;0;;;;;;;30;30;1;;;GROSSISTE DE FRANCOM -> FR=FRANCOM PA=PADGET;;make_to_order;produce;0.50;;RL;;obsolete;;0.318;1.18;6.00;44.91;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26394;RLX DAMASSES 45G 6M*1M18 JAUNE VIF+ VERN.;RU;1;0;product;RUFRPA0086;;;0;0;0;;;;;;;30;30;1;;;GROSSISTE DE FRANCOM -> FR=FRANCOM PA=PADGET;;make_to_order;produce;0.580;;RL;;obsolete;;0.3214;1.19;6.00;45.02;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26396;RLX DAMASSES 45G 6M*1M18 BLEU NUIT + VERN.;RU;1;0;product;RUFRPA0116;;;0;0;0;;;;;;;30;30;1;;;GROSSISTE DE FRANCOM -> FR=FRANCOM PA=PADGET;;make_to_order;produce;0.63;;RL;;obsolete;;0.3289;1.18;6.00;46.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26398;RLX DAMASSES 45G 6M*1M18 JAUNE PASTEL;RU;1;0;product;RUFRPA0156;;;0;0;0;;;;;;;30;30;1;;;GROSSISTE DE FRANCOM -> FR=FRANCOM PA=PADGET;;make_to_order;produce;0.499;;RL;;obsolete;;0.3192;1.19;6.00;44.71;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26400;RLX DAMASSES 40G 6M*1M18 4 COUL PASTELS;RU;1;0;product;RUGAUNIP4;;;0;0;0;;D;;;;;16;52;1;;;PAN DE 4 COULEURS PASTEL NOUVEAU CONDITIONNEMENT;;make_to_order;produce;0.492;;RL;;sellable;;0.2690;1.18;6.00;38.00;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;27304;C02610;
26402;RLX DAMASSES 40G 6M*1M18 4 COUL PASTELS;RU;1;0;product;RUGAUNIPA4;;;0;0;0;;D;;;;8,00392E+12;16;60;1;;;PANACHAGE DE 4 COULEURS PASTEL;;make_to_order;produce;0.55;;RL;;sellable;;0.2690;1.18;6;38.00;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;27304;C02610;
26404;RLX DAMASSES 50M*1M18 CHOCOLAT;RU;1;0;product;RUGH0325;;;0;0;0;;D;;;;3,70018E+12;6;24;1;;;GLOBAL HYGIENE;;make_to_order;produce;4.369;;RL;;obsolete;;23.842;1.18;50.00;40.41;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;NB556CH;C02610;8/05/2013
26406;RLX DAMASSES 6M*1M18 OR+VERNIS;RU;1;0;product;RUGI0126;;;0;0;0;;;;;;;30;30;1;;;;;make_to_order;produce;0.692;;RL;;obsolete;;0.3282;1.19;6.00;45.96;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26408;RLX DAMASSES 6M*1M18 ARGENT+VERNIS;RU;1;0;product;RUGI0176;;;0;0;0;;;;;;;30;30;1;;;;;make_to_order;produce;0.692;;RL;;obsolete;;0.3282;1.19;6.00;45.96;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26410;RLX GAUFRES 7M*1M18 VERT FONCE;RU;1;0;product;RUGO007G;;;0;0;0;;;;;;;25;21;1;;;;;make_to_order;produce;0.66;;RL;;obsolete;;0.3833;1.18;7.00;46.41;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26412;RLX GAUFRES 7M*1M18 ROUGE;RU;1;0;product;RUGP001;;;0;0;0;;;G;;;;25;12;1;;;;;make_to_order;produce;0.657;;RL;;obsolete;;0.3836;1.18;7.00;46.44;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;121.34;C02610;1/01/2008
26414;RLX GAUFRES 7M*1M18 ROSE;RU;1;0;product;RUGP002;;;0;0;0;;;G;;;;25;12;1;;;;;make_to_order;produce;0.564;;RL;;obsolete;;0.3746;1.18;7.00;45.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;123.69;C02610;1/01/2008
26416;RLX GAUFRES 7M*1M18 BORDEAUX;RU;1;0;product;RUGP003;;;0;0;0;;;G;;;;25;12;1;;;;;make_to_order;produce;0.710;;RL;;obsolete;;0.3832;1.18;7.00;46.39;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;123.64;C02610;1/01/2008
26418;RLX GAUFRES 7M*1M18 BLEU CIEL;RU;1;0;product;RUGP004;;;0;0;0;;;G;;;;25;12;1;;;;;make_to_order;produce;0.564;;RL;;obsolete;;0.3745;1.18;7.00;45.34;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;121.38;C02610;1/01/2008
26420;RLX GAUFRES 7M*1M18 VERT FONCE;RU;1;0;product;RUGP007;;;0;0;0;;;G;;;;25;12;1;;;;;make_to_order;produce;0.657;;RL;;obsolete;;0.3833;1.18;7.00;46.41;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;121.37;C02610;1/01/2008
26422;RLX GAUFRES 7M*1M18 JAUNE VIF;RU;1;0;product;RUGP008;;;0;0;0;;;G;;;;25;12;1;;;;;make_to_order;produce;0.657;;RL;;obsolete;;0.3834;1.18;7.00;46.42;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;121.35;C02610;1/01/2008
26424;RLX GAUFRES 7M*1M18 BLEU NUIT;RU;1;0;product;RUGP011;;;0;0;0;;;G;;;;25;12;1;;;;;make_to_order;produce;0.710;;RL;;obsolete;;0.3837;1.18;7.00;46.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;121.36;C02610;1/01/2008
26426;RLX DAMASSES 8M*1M19 ROUGE;RU;1;0;product;RUHO001;;;0;0;0;;;G;;;;12;30;1;;;;;make_to_order;produce;0.831;;RL;;obsolete;;0.4384;1.18;8.00;46.44;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26428;RLX DAMASSES 8M*1M18 ROSE PICK&EAT;RU;1;0;product;RUHO002;;;0;0;0;;D;G;;;;12;28;1;;;;;make_to_order;produce;0.64;;RL;;obsolete;;0.4281;1.18;8.00;45.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22143020;C02610;8/05/2013
26430;RLX DAMASSES 6M*1M18 ROSE;RU;1;0;product;RUHO0026;;;0;0;0;;D;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2782;1.18;6.00;39.30;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22506010;C02610;8/05/2013
26432;RLX DAM.40G 8M*1M18 BLEU CIEL PICK&EAT;RU;1;0;product;RUHO004;;;0;0;0;;D;G;;;22142020;12;28;1;;;;;make_to_order;produce;0.64;;RL;;obsolete;;0.3715;1.18;8.00;39.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22142020;C02610;8/05/2013
26434;RLX DAM.40G 5M*1M18 BLEU CIEL PICK&EAT;RU;1;0;product;RUHO0045;;;0;0;0;;D;G;;;4002836002018ý22142030;16;28;1;;;;;make_to_order;produce;0.481;;RL;;obsolete;;0.2322;1.18;5.00;39.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22142030;C02610;8/05/2013
26436;RLX DAMASSES 6M*1M18 BLEU CIEL;RU;1;0;product;RUHO0046;;;0;0;0;;D;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2783;1.18;6.00;39.31;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22507010;C02610;8/05/2013
26438;RLX DAMASSES 8M*1M18 SAUMON PICK&EAT;RU;1;0;product;RUHO006;;;0;0;0;;D;G;;;22141020;12;28;1;;;;;make_to_order;produce;0.64;;RL;;obsolete;;0.3692;1.18;8.00;39.11;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22141020;C02610;8/05/2013
26440;RLX DAM.40G 5M*1M18 SAUMON PICK&EAT;RU;1;0;product;RUHO0065;;;0;0;0;;D;G;;;4002836002032ý22141030;16;28;1;;;;;make_to_order;produce;0.481;;RL;;obsolete;;0.2307;1.18;5.00;39.11;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22141030;C02610;8/05/2013
26442;RLX DAMASSES 8M*1M19 VERT FONCE;RU;1;0;product;RUHO007;;;0;0;0;;;G;;;;12;30;1;;;;;make_to_order;produce;0.82;;RL;;obsolete;;0.4381;1.18;8.00;46.41;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26444;"RLX DAMASSES 6M*1M18 JAUNE ""GARDA""";RU;1;0;product;RUHO0086;;;0;0;0;;;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2891;1.18;6.00;40.83;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22500010;C02610;18/02/2009
26446;"RLX DAMASSES 6M*1M18 JAUNE ""GARDA"" X10";RU;1;0;product;RUHO008B;;;0;0;0;;;G;;;;10;44;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2891;1.18;6.00;40.83;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22500011;C02610;18/02/2009
26448;RLX DAMASSES 8M*1M19 BLEU FONCE;RU;1;0;product;RUHO011;;;0;0;0;;;G;;;;12;30;1;;;;;make_to_order;produce;0.831;;RL;;obsolete;;0.4385;1.18;8.00;46.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
26450;RLX DAMASSES 6M*1M18 BEIGE;RU;1;0;product;RUHO0146;;;0;0;0;;D;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2783;1.18;6.00;39.31;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22508010;C02610;8/05/2013
26452;RLX DAM.40G 8M*1M18 IVOIRE(JAUNE)PICK&EAT;RU;1;0;product;RUHO015;;;0;0;0;;D;G;;;22140020;12;28;1;;;;;make_to_order;produce;0.64;;RL;;obsolete;;0.3671;1.18;8.00;38.89;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22140020;C02610;8/05/2013
26454;RLX DAM.40G 5M*1M18 IVOIRE(JAUNE)PICK&EAT;RU;1;0;product;RUHO0155;;;0;0;0;;D;G;;;4002836002025ý22140030;16;28;1;;;;;make_to_order;produce;0.481;;RL;;obsolete;;0.2295;1.18;5.00;38.89;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22140030;C02610;8/05/2013
26456;RLX DAMASSES 6M*1M18 ARGENT;RU;1;0;product;RUHO0176;;;0;0;0;;D;G;;;;30;15;1;;;;;make_to_order;produce;0.786;;RL;;obsolete;;0.3289;1.18;6.00;46.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22389011;C02610;6/09/2011
26458;"RLX DAMASSES 6M*1M18 ORANGE ""GARDA""";RU;1;0;product;RUHO0186;;;0;0;0;;;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.289;1.18;6.00;40.82;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22505010;C02610;18/02/2009
26460;"RLX DAMASSES 6M*1M18 TURQUOISE ""GARDA"" X10";RU;1;0;product;RUHO040B;;;0;0;0;;;G;;;;10;44;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2894;1.18;6.00;40.87;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22501011;C02610;18/02/2009
26462;RLX DAMASSES 7M*1M18 5 C.UNIES PANACHEES;RU;1;0;product;RUHO5COUL;;;0;0;0;;D;;;;5413578131338ý5413578131338;25;30;1;;;;;make_to_order;produce;0.640;;RL;;obsolete;;0.3693;1.18;7.00;44.71;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22159010;C02610;23/04/2014
26464;RLX DAMASSES 6M*1M18 4 C.UNIES PAN. ALDI;RU;1;0;product;RUHOALDI4P;;;0;0;0;;D;M;;;4,00284E+12;20;32;1;;;;;make_to_order;produce;0.61;;RL;;sellable;;0.2840;1.18;6;40.11;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22159020;C02610;
26466;"RLX DAMASSES 6M*1M18 FUCHSIA ""GARDA""";RU;1;0;product;RUHOFUCH6;;;0;0;0;;;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2887;1.18;6.00;40.78;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22502010;C02610;18/02/2009
26468;"RLX DAMASSES 6M*1M18 FUSCHIA ""GARDA"" X10";RU;1;0;product;RUHOFUCHB;;;0;0;0;;;G;;;;10;44;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2887;1.18;6.00;40.78;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22502011;C02610;18/02/2009
26470;"RLX DAMASSES 6M*1M18 LILAS ""GARDA""";RU;1;0;product;RUHOLILAS6;;;0;0;0;;;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2785;1.18;6.00;39.33;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22504010;C02610;18/02/2009
26472;RLX DAMASSES 8M*1M19 ROSE;RU;1;0;product;RUHOP002;;;0;0;0;;;G;;;;12;30;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.4281;1.18;8.00;45.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22143010;C02610;31/12/2007
26474;RLX DAMASSES 8M*1M19 BLEU CIEL;RU;1;0;product;RUHOP004;;;0;0;0;;;G;;;;12;30;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.428;1.18;8.00;45.34;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22142010;C02610;31/12/2007
26476;RLX DAMASSES 8M*1M19 SAUMON;RU;1;0;product;RUHOP006;;;0;0;0;;;G;;;;12;30;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.424;1.18;8.00;44.91;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22141010;C02610;31/12/2007
26478;RLX DAMASSES 8M*1M19 JAUNE PASTEL;RU;1;0;product;RUHOP015;;;0;0;0;;;G;;;;12;30;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.4256;1.19;8.00;44.71;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22140010;C02610;31/12/2007
26480;"RLX DAMASSES 6M*1M18 PISTACHE ""GARDA""";RU;1;0;product;RUHOPIST6;;;0;0;0;;D;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2857;1.18;6.00;40.36;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22503010;C02610;8/05/2013
26482;"RLX DAMASSES 6M*1M18 TURQUOISE ""GARDA""";RU;1;0;product;RUHOTURQ6;;;0;0;0;;;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2894;1.18;6.00;40.87;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;22501010;C02610;18/02/2009
26484;RLX DAMASSES 6M*1M18 VIOLET ;RU;1;0;product;RUHOVIOL6;;;0;0;0;;D;G;;;;25;15;1;;;;;make_to_order;produce;0.67;;RL;;obsolete;;0.2783;1.18;6.00;39.31;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;8/05/2013
26486;RLX DAMASSES 6M*1M18 ROUGE;RU;1;0;product;RUHP001;;;0;0;0;;D;;;;;30;30;1;;;;;make_to_order;produce;0.544;;RL;;sellable;;0.2864;1.18;6.00;40.45;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;HPN571CR666;C02610;
26488;RLX DAMASSES 6M*1M18 ROSE;RU;1;0;product;RUHP002;;;0;0;0;;D;;;;8,71272E+12;30;30;1;;;BLOKKER;;make_to_order;produce;0.464;;RL;;obsolete;;0.3211;1.18;6.00;45.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;20/03/2013
26490;RLX DAMASSES 6M*1M18 BORDEAUX BLOKKER;RU;1;0;product;RUHP003;;;0;0;0;;D;;;;;30;30;1;;;BLOKKER;;make_to_order;produce;0.527;;RL;;obsolete;;0.2856;1.18;6.00;40.34;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;523033;C02610;8/05/2013
26492;RLX DAMASSES 6M*1M18 BLEU CIEL;RU;1;0;product;RUHP004;;;0;0;0;;D;;;;8,71272E+12;30;30;1;;;BLOKKER;;make_to_order;produce;0.464;;RL;;obsolete;;0.321;1.18;6.00;45.34;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;8/05/2013
26494;RLX DAMASSES 6M*1M18 PARME;RU;1;0;product;RUHP005;;;0;0;0;;D;;;;8,71272E+12;30;30;1;;;BLOKKER;;make_to_order;produce;0.464;;RL;;obsolete;;0.3211;1.18;6.00;45.35;1;;;;;;;RL;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;8/05/2013
